impact,id,description,help,helpUrl,tags,html,target,failureSummary
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"tags-computer-science\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(5) > label[for=\"tags-computer-science\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"tags-cybersecurity\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(6) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"tags-cybersecurity\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(6) > label[for=\"tags-cybersecurity\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"tags-machine-learning\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(7) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"tags-machine-learning\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(7) > label[for=\"tags-machine-learning\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"tags-authentication\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(8) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"tags-authentication\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(8) > label[for=\"tags-authentication\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"tags-data-analysis\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(9) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"tags-data-analysis\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(9) > label[for=\"tags-data-analysis\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"tags-encryption\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(10) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<label for=\"tags-encryption\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(10) > label[for=\"tags-encryption\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<input type=\"checkbox\" class=\"facets-checkbox\" id=\"tags-image-processing\">","ul[data-drupal-facet-id=\"tags-0\"] > .facet-item.list-none:nth-child(11) > .facets-checkbox[type=\"checkbox\"]","Fix any of the following:\n  Some page content is not contained by landmarks"
