category,impact,id,description,help,helpUrl,tags,html,target,failureSummary
error,serious,color-contrast,"Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI","cat.color;wcag2aa;wcag143;TTv5;TT13.c;EN-301-549;EN-9.1.4.3;ACT","<h3 class=\"flex items-center gap-2 text-teal font-bold\">Most Frequently Used\n                          </h3>",".rp-top-software-table > .text-teal.gap-2","Fix any of the following:\n  Element has insufficient color contrast of 2.2 (foreground color: #48c0b9, background color: #ffffff, font size: 15.0pt (20px), font weight: bold). Expected contrast ratio of 3:1"
error,serious,color-contrast,"Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI","cat.color;wcag2aa;wcag143;TTv5;TT13.c;EN-301-549;EN-9.1.4.3;ACT","<h3 class=\"flex items-center gap-2 text-teal font-bold\">File System\n                  </h3>",".text-teal.gap-2:nth-child(3)","Fix any of the following:\n  Element has insufficient color contrast of 2.2 (foreground color: #48c0b9, background color: #ffffff, font size: 15.0pt (20px), font weight: bold). Expected contrast ratio of 3:1"
error,serious,color-contrast,"Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI","cat.color;wcag2aa;wcag143;TTv5;TT13.c;EN-301-549;EN-9.1.4.3;ACT","<h3 class=\"flex items-center gap-2 text-teal font-bold mt-6\">External Storage\n                  </h3>",".mt-6","Fix any of the following:\n  Element has insufficient color contrast of 2.2 (foreground color: #48c0b9, background color: #ffffff, font size: 15.0pt (20px), font weight: bold). Expected contrast ratio of 3:1"
error,critical,select-name,"Ensure select element has an accessible name","Select element must have an accessible name","https://dequeuniversity.com/rules/axe/4.10/select-name?application=axeAPI","cat.forms;wcag2a;wcag412;section508;section508.22.n;TTv5;TT5.c;EN-301-549;EN-9.4.1.2;ACT","<select id=\"rp-ssh-login-select\" class=\"w-full border border-gray rounded-md p-2 mb-2\" data-placeholder-fallback=\"&lt;your_username&gt;\" data-user-username=\"\">","#rp-ssh-login-select","Fix any of the following:\n  Element does not have an implicit (wrapped) <label>\n  Element does not have an explicit <label>\n  aria-label attribute does not exist or is empty\n  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty\n  Element has no title attribute\n  Element's default semantics were not overridden with role=\"none\" or role=\"presentation\""
