category,impact,id,description,help,helpUrl,tags,html,target,failureSummary
warning,moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<b>Warning</b>","b:nth-child(2)","Fix any of the following:\n  Some page content is not contained by landmarks"
warning,moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<b>/var/www/html/web/modules/contrib/multiple_registration/multiple_registration.module</b>","b:nth-child(3)","Fix any of the following:\n  Some page content is not contained by landmarks"
warning,moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<b>203</b>","b:nth-child(4)","Fix any of the following:\n  Some page content is not contained by landmarks"
