category,impact,id,description,help,helpUrl,tags,html,target,failureSummary
error,serious,color-contrast,"Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI","cat.color;wcag2aa;wcag143;TTv5;TT13.c;EN-301-549;EN-9.1.4.3;ACT","<a class=\"btn btn-rounded bg-ccmnet-lightblue text-white m-0 text-decoration-none mt-1 px-5 mb-3\" href=\"/user/register/\">Join CCMNet</a>",".mt-1","Fix any of the following:\n  Element has insufficient color contrast of 3.96 (foreground color: #ffffff, background color: #0489ba, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
