impact,id,description,help,helpUrl,tags,html,target,failureSummary
moderate,heading-order,"Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI","cat.semantics;best-practice","<h5>Research Computing Q&amp;A Site to be Examined at PEARC20</h5>",".js-view-dom-id-cf0bb86dae96230c3ee609a83b5ba066b3346924d2d8b05a7d41d2161d274747 > .views-row:nth-child(1) > .views-field.views-field-title > .field-content > .card.mb-3 > .card-body > h5","Fix any of the following:\n  Heading order invalid"
moderate,heading-order,"Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI","cat.semantics;best-practice","<h5>Tools to Expand High Performance Research Computing to be Explored at Regional Conference </h5>",".js-view-dom-id-7d6c4fface3e9e906a57b86197690016dcef9258be44f05091c606c58c25eb82 > .views-row:nth-child(1) > .views-field.views-field-title > .field-content > .card.mb-3 > .card-body > h5","Fix any of the following:\n  Heading order invalid"
